"","gamma","b","m","pt_shape","ft_t_shape","ft_t_theta","gt_t_shape","gt_t_theta","ATE_t","ATE_t_empirical","ASPNC_t","ASPNC_t_empirical","AvgTau_t","tau_t_shape","tau_t_theta","beta_t0","beta_t1","beta_t2","alpha_t0","alpha_t1","alpha_t2","p","q","ft_w_shape","ft_w_theta","gt_w_shape","gt_w_theta","beta_w0","beta_w1","beta_w2","alpha_w0","alpha_w1","alpha_w2","ATE_w","ATE_w_empirical","ASPNC_w","ASPNC_w_empirical","AvgTau_w","tau_w_shape","tau_w_theta","p_w","q_w","n","AvgTau_tw_ratio"
"3131",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",0,1.3,1.29999999999535,0.3,0.300000000000001,0.6,"sine",-0.2,0.347007048788297,-0.00543614175647462,NA,-1.20397280432593,0,0,2,3,"linear_theta",0.3,"quadratic_theta",0,0.347401629514393,-0.00544232317777117,NA,-1.20397280432593,0,0,1.3,1.29999999999543,0.3,0.300000000000001,0.5,"sine",-0.2,2,3,74,1.2
"3132",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"sine",-0.2,0.147672857651773,0.0212635196618772,-0.000685919989092811,-1.20397280432593,0,0,3,3,"quadratic_theta",0.3,"quadratic_theta",0,0.147645455619673,0.021259574023812,-0.000685792710445549,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.5,"sine",-0.2,3,3,85,1.2
"3143",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",0.3,1.3,1.29999999999094,0.3,0.299999999999398,0.6,"sine",-0.2,0.169975727064817,0.0051769256974056,NA,-1.6312616455079,0.0255550127233613,NA,2,2,"linear_theta",-0.3,"linear_theta",0.3,0.1697941671948,0.00517139595517157,NA,-1.63315504025022,0.0255846742597946,NA,1.3,1.29999999999081,0.3,0.299999999999366,0.5,"sine",-0.2,2,2,69,1.2
"3145",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",0.3,1.3,1.3,0.3,0.299999999999398,0.6,"sine",-0.2,0.262364264467491,NA,NA,-1.6312616455079,0.0255550127233613,NA,1,2,"constant",0,"linear_theta",0.3,0.262364264467491,NA,NA,-1.63315504025022,0.0255846742597946,NA,1.3,1.3,0.3,0.299999999999366,0.5,"sine",-0.2,1,2,61,1.2
"3146",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",0.3,1.3,1.3,0.3,0.299999999999398,0.6,"sine",-0.2,0.262364264467491,0,NA,-1.6312616455079,0.0255550127233613,NA,2,2,"linear_theta",0,"linear_theta",0.3,0.262364264467491,0,NA,-1.63315504025022,0.0255846742597946,NA,1.3,1.3,0.3,0.299999999999366,0.5,"sine",-0.2,2,2,74,1.2
"3149",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",0.3,1.3,1.3,0.3,0.299999999999398,0.6,"sine",-0.2,0.361096920441551,-0.00565687081631672,NA,-1.6312616455079,0.0255550127233613,NA,2,2,"linear_theta",0.3,"linear_theta",0.3,0.361522332138421,-0.00566353522932252,NA,-1.63315504025022,0.0255846742597946,NA,1.3,1.3,0.3,0.299999999999366,0.5,"sine",-0.2,2,2,75,1.2
"3152",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",0.3,1.3,1.29999999999343,0.3,0.299999999999088,0.6,"sine",-0.2,0.175716864439802,0.00535178267329346,NA,-0.693983050233373,-0.0999271123231334,0.00322345523623011,2,3,"linear_theta",-0.3,"quadratic_theta",0.3,0.175396079469176,0.00534201257266527,NA,-0.693834922237271,-0.0999057832677628,0.0032227672021859,1.3,1.29999999999327,0.3,0.299999999999095,0.5,"sine",-0.2,2,3,71,1.2
"3153",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999088,0.6,"sine",-0.2,0.377978255641446,-0.024132482811056,0.00077846718745342,-0.693983050233373,-0.0999271123231334,0.00322345523623011,3,3,"quadratic_theta",-0.3,"quadratic_theta",0.3,0.378073747274209,-0.024138579590836,0.000778663857768902,-0.693834922237271,-0.0999057832677628,0.0032227672021859,1.3,1.3,0.3,0.299999999999095,0.5,"sine",-0.2,3,3,75,1.2
"3154",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999088,0.6,"sine",-0.2,0.262364264467491,NA,NA,-0.693983050233373,-0.0999271123231334,0.00322345523623011,1,3,"constant",0,"quadratic_theta",0.3,0.262364264467491,NA,NA,-0.693834922237271,-0.0999057832677628,0.0032227672021859,1.3,1.3,0.3,0.299999999999095,0.5,"sine",-0.2,1,3,60,1.2
"3155",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999088,0.6,"sine",-0.2,0.262364264467491,0,NA,-0.693983050233373,-0.0999271123231334,0.00322345523623011,2,3,"linear_theta",0,"quadratic_theta",0.3,0.262364264467491,0,NA,-0.693834922237271,-0.0999057832677628,0.0032227672021859,1.3,1.3,0.3,0.299999999999095,0.5,"sine",-0.2,2,3,75,1.2
"3156",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999088,0.6,"sine",-0.2,0.262364264467491,0,0,-0.693983050233373,-0.0999271123231334,0.00322345523623011,3,3,"quadratic_theta",0,"quadratic_theta",0.3,0.262364264467491,0,0,-0.693834922237271,-0.0999057832677628,0.0032227672021859,1.3,1.3,0.3,0.299999999999095,0.5,"sine",-0.2,3,3,84,1.2
"3158",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",0.3,1.3,1.29999999999491,0.3,0.299999999999088,0.6,"sine",-0.2,0.347989147515444,-0.00545152711512445,NA,-0.693983050233373,-0.0999271123231334,0.00322345523623011,2,3,"linear_theta",0.3,"quadratic_theta",0.3,0.348645350412664,-0.00546180705607307,NA,-0.693834922237271,-0.0999057832677628,0.0032227672021859,1.3,1.29999999999505,0.3,0.299999999999095,0.5,"sine",-0.2,2,3,72,1.2
"3159",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999088,0.6,"sine",-0.2,0.153696955821333,0.022130933836089,-0.000713901091486742,-0.693983050233373,-0.0999271123231334,0.00322345523623011,3,3,"quadratic_theta",0.3,"quadratic_theta",0.3,0.153661711592047,0.022125858994481,-0.000713737386918741,-0.693834922237271,-0.0999057832677628,0.0032227672021859,1.3,1.3,0.3,0.299999999999095,0.5,"sine",-0.2,3,3,85,1.2
"3170",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.184643858019286,0.00562367080261785,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",-0.3,"linear_theta",-0.3,0.184643858019286,0.00562367080261785,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.5,"constant",0,2,2,75,1.2
"3172",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.262364264467491,NA,NA,-0.834218851417824,-0.0254076807538424,NA,1,2,"constant",0,"linear_theta",-0.3,0.262364264467491,NA,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.5,"constant",0,1,2,60,1.2
"3173",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.262364264467491,0,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",0,"linear_theta",-0.3,0.262364264467491,0,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.5,"constant",0,2,2,74,1.2
"3176",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",-0.3,1.3,1.29999999999159,0.3,0.299999999999538,0.6,"constant",0,0.332245620415579,-0.00520489222583153,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",0.3,"linear_theta",-0.3,0.332245620415579,-0.00520489222583153,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.29999999999159,0.3,0.299999999999538,0.5,"constant",0,2,2,69,1.2
"3179",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",-0.3,1.3,1.29999999999564,0.3,0.300000000000103,0.6,"constant",0,0.177638447989872,0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",-0.3,"quadratic_theta",-0.3,0.177638447989872,0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999564,0.3,0.300000000000103,0.5,"constant",0,2,3,73,1.2
"3180",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"constant",0,0.416209331636903,-0.0265733924944526,0.00085720620949847,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",-0.3,"quadratic_theta",-0.3,0.416209331636903,-0.0265733924944526,0.000857206209498471,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.5,"constant",0,3,3,84,1.2
"3181",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"constant",0,0.262364264467491,NA,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1,3,"constant",0,"quadratic_theta",-0.3,0.262364264467491,NA,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.5,"constant",0,1,3,60,1.2
"3182",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"constant",0,0.262364264467491,0,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.5,"constant",0,2,3,74,1.2
"3183",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"constant",0,0.262364264467491,0,0,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,0,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.5,"constant",0,3,3,84,1.2
"3185",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",-0.3,1.3,1.29999999999564,0.3,0.300000000000103,0.6,"constant",0,0.345357997868635,-0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",0.3,"quadratic_theta",-0.3,0.345357997868635,-0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999564,0.3,0.300000000000103,0.5,"constant",0,2,3,73,1.2
"3186",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",-0.3,1.3,1.29999999999408,0.3,0.300000000000103,0.6,"constant",0,0.142081677989225,0.0204584417309819,-0.000659949733257481,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",0.3,"quadratic_theta",-0.3,0.142081677989225,0.0204584417309819,-0.000659949733257482,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999408,0.3,0.300000000000103,0.5,"constant",0,3,3,79,1.2
"3190",0.05,0.2,30,"constant 0.5","constant",0,"constant",0,1.3,1.3,0.3,0.3,0.6,"constant",0,0.262364264467491,NA,NA,-1.20397280432594,NA,NA,1,1,"constant",0,"constant",0,0.262364264467491,NA,NA,-1.20397280432594,NA,NA,1.3,1.3,0.3,0.3,0.5,"constant",0,1,1,62,1.2
"3197",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",0,1.3,1.29999999999494,0.3,0.300000000000001,0.6,"constant",0,0.177483385791244,0.00540558535404804,NA,-1.20397280432593,0,NA,2,2,"linear_theta",-0.3,"linear_theta",0,0.177483385791244,0.00540558535404804,NA,-1.20397280432593,0,NA,1.3,1.29999999999494,0.3,0.300000000000001,0.5,"constant",0,2,2,74,1.2
"3199",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.262364264467491,NA,NA,-1.20397280432593,0,NA,1,2,"constant",0,"linear_theta",0,0.262364264467491,NA,NA,-1.20397280432593,0,NA,1.3,1.3,0.3,0.300000000000001,0.5,"constant",0,1,2,62,1.2
"3200",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.262364264467491,0,NA,-1.20397280432593,0,NA,2,2,"linear_theta",0,"linear_theta",0,0.262364264467491,0,NA,-1.20397280432593,0,NA,1.3,1.3,0.3,0.300000000000001,0.5,"constant",0,2,2,76,1.2
"3203",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",0,1.3,1.29999999999494,0.3,0.300000000000001,0.6,"constant",0,0.345056531766733,-0.00540558535404804,NA,-1.20397280432593,0,NA,2,2,"linear_theta",0.3,"linear_theta",0,0.345056531766734,-0.00540558535404805,NA,-1.20397280432593,0,NA,1.3,1.29999999999494,0.3,0.300000000000001,0.5,"constant",0,2,2,74,1.2
"3206",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",0,1.3,1.29999999999494,0.3,0.300000000000001,0.6,"constant",0,0.177483385791244,0.00540558535404804,NA,-1.20397280432593,0,0,2,3,"linear_theta",-0.3,"quadratic_theta",0,0.177483385791244,0.00540558535404804,NA,-1.20397280432593,0,0,1.3,1.29999999999494,0.3,0.300000000000001,0.5,"constant",0,2,3,74,1.2
"3207",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.395553978131988,-0.0252546262533424,0.000814665363011045,-1.20397280432593,0,0,3,3,"quadratic_theta",-0.3,"quadratic_theta",0,0.395553978131988,-0.0252546262533424,0.000814665363011044,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.5,"constant",0,3,3,83,1.2
"3208",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.262364264467491,NA,NA,-1.20397280432593,0,0,1,3,"constant",0,"quadratic_theta",0,0.262364264467491,NA,NA,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.5,"constant",0,1,3,62,1.2
"3209",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.262364264467491,0,NA,-1.20397280432593,0,0,2,3,"linear_theta",0,"quadratic_theta",0,0.262364264467491,0,NA,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.5,"constant",0,2,3,76,1.2
"3210",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.262364264467491,0,0,-1.20397280432593,0,0,3,3,"quadratic_theta",0,"quadratic_theta",0,0.262364264467491,0,0,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.5,"constant",0,3,3,87,1.2
"3212",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",0,1.3,1.29999999999494,0.3,0.300000000000001,0.6,"constant",0,0.345056531766733,-0.00540558535404804,NA,-1.20397280432593,0,0,2,3,"linear_theta",0.3,"quadratic_theta",0,0.345056531766734,-0.00540558535404805,NA,-1.20397280432593,0,0,1.3,1.29999999999494,0.3,0.300000000000001,0.5,"constant",0,2,3,74,1.2
"3213",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.14780952408058,0.0212831983580321,-0.000686554785742971,-1.20397280432593,0,0,3,3,"quadratic_theta",0.3,"quadratic_theta",0,0.147809524080581,0.0212831983580321,-0.000686554785742972,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.5,"constant",0,3,3,84,1.2
"3224",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",0.3,1.3,1.29999999999159,0.3,0.299999999999538,0.6,"constant",0,0.170893961414802,0.00520489222583153,NA,-1.62185695478694,0.0254076807538424,NA,2,2,"linear_theta",-0.3,"linear_theta",0.3,0.170893961414802,0.00520489222583152,NA,-1.62185695478694,0.0254076807538424,NA,1.3,1.29999999999159,0.3,0.299999999999538,0.5,"constant",0,2,2,69,1.2
"3226",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.262364264467491,NA,NA,-1.62185695478694,0.0254076807538424,NA,1,2,"constant",0,"linear_theta",0.3,0.262364264467491,NA,NA,-1.62185695478694,0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.5,"constant",0,1,2,60,1.2
"3227",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.262364264467491,0,NA,-1.62185695478694,0.0254076807538424,NA,2,2,"linear_theta",0,"linear_theta",0.3,0.262364264467491,0,NA,-1.62185695478694,0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.5,"constant",0,2,2,74,1.2
"3230",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.35897765290044,-0.00562367080261786,NA,-1.62185695478694,0.0254076807538424,NA,2,2,"linear_theta",0.3,"linear_theta",0.3,0.35897765290044,-0.00562367080261786,NA,-1.62185695478694,0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.5,"constant",0,2,2,75,1.2
"3233",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",0.3,1.3,1.29999999999418,0.3,0.299999999999047,0.6,"constant",0,0.177333147793873,0.00540100957747836,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,2,3,"linear_theta",-0.3,"quadratic_theta",0.3,0.177333147793873,0.00540100957747836,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.29999999999418,0.3,0.299999999999047,0.5,"constant",0,2,3,71,1.2
"3234",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"constant",0,0.377504039146773,-0.024102205880477,0.000777490512273453,-0.69472137700259,-0.100033424519049,0.00322688466190481,3,3,"quadratic_theta",-0.3,"quadratic_theta",0.3,0.377504039146772,-0.024102205880477,0.000777490512273452,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.5,"constant",0,3,3,75,1.2
"3235",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"constant",0,0.262364264467491,NA,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1,3,"constant",0,"quadratic_theta",0.3,0.262364264467491,NA,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.5,"constant",0,1,3,60,1.2
"3236",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"constant",0,0.262364264467491,0,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,2,3,"linear_theta",0,"quadratic_theta",0.3,0.262364264467491,0,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.5,"constant",0,2,3,74,1.2
"3237",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"constant",0,0.262364264467491,0,0,-0.69472137700259,-0.100033424519049,0.00322688466190481,3,3,"quadratic_theta",0,"quadratic_theta",0.3,0.262364264467491,0,0,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.5,"constant",0,3,3,83,1.2
"3239",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",0.3,1.3,1.29999999999418,0.3,0.299999999999047,0.6,"constant",0,0.344764444695702,-0.00540100957747836,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,2,3,"linear_theta",0.3,"quadratic_theta",0.3,0.344764444695702,-0.00540100957747836,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.29999999999418,0.3,0.299999999999047,0.5,"constant",0,2,3,71,1.2
"3240",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"constant",0,0.15387255040673,0.022156217825161,-0.000714716704037451,-0.69472137700259,-0.100033424519049,0.00322688466190481,3,3,"quadratic_theta",0.3,"quadratic_theta",0.3,0.153872550406729,0.022156217825161,-0.000714716704037451,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.5,"constant",0,3,3,85,1.2
"3251",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"linear",0,0.184643858019286,0.00562367080261785,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",-0.3,"linear_theta",-0.3,0.184643858019286,0.00562367080261785,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.5,"linear",0,2,2,75,1.2
"3253",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"linear",0,0.262364264467491,NA,NA,-0.834218851417824,-0.0254076807538424,NA,1,2,"constant",0,"linear_theta",-0.3,0.262364264467491,NA,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.5,"linear",0,1,2,60,1.2
"3254",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"linear",0,0.262364264467491,0,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",0,"linear_theta",-0.3,0.262364264467491,0,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.5,"linear",0,2,2,74,1.2
"3257",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",-0.3,1.3,1.29999999999159,0.3,0.299999999999538,0.6,"linear",0,0.332245620415579,-0.00520489222583153,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",0.3,"linear_theta",-0.3,0.332245620415579,-0.00520489222583153,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.29999999999159,0.3,0.299999999999538,0.5,"linear",0,2,2,69,1.2
"3260",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",-0.3,1.3,1.29999999999564,0.3,0.300000000000103,0.6,"linear",0,0.177638447989872,0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",-0.3,"quadratic_theta",-0.3,0.177638447989872,0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999564,0.3,0.300000000000103,0.5,"linear",0,2,3,73,1.2
"3261",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",0,0.416209331636903,-0.0265733924944526,0.00085720620949847,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",-0.3,"quadratic_theta",-0.3,0.416209331636903,-0.0265733924944526,0.000857206209498471,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.5,"linear",0,3,3,84,1.2
"3262",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",0,0.262364264467491,NA,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1,3,"constant",0,"quadratic_theta",-0.3,0.262364264467491,NA,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.5,"linear",0,1,3,60,1.2
"3263",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",0,0.262364264467491,0,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.5,"linear",0,2,3,74,1.2
"3264",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",0,0.262364264467491,0,0,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,0,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.5,"linear",0,3,3,84,1.2
"3266",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",-0.3,1.3,1.29999999999564,0.3,0.300000000000103,0.6,"linear",0,0.345357997868635,-0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",0.3,"quadratic_theta",-0.3,0.345357997868635,-0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999564,0.3,0.300000000000103,0.5,"linear",0,2,3,73,1.2
"3267",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",-0.3,1.3,1.29999999999408,0.3,0.300000000000103,0.6,"linear",0,0.142081677989225,0.0204584417309819,-0.000659949733257481,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",0.3,"quadratic_theta",-0.3,0.142081677989225,0.0204584417309819,-0.000659949733257482,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999408,0.3,0.300000000000103,0.5,"linear",0,3,3,79,1.2
